net_nav,ann_return,ann_vol,net_sharpe,gross_sharpe,max_drawdown,calmar,avg_turnover,total_turnover,n_days,method
1.5167237112189025,0.07783620407661229,0.09956788735455512,0.7529201154718883,0.7529201154718883,-0.2069836162219026,0.37605007341820623,0.0,0.0,1500,ew_zero_cost_target
1.4948138127025672,0.075114164772905,0.09872554213316251,0.7337236462270109,0.7396893451217188,-0.20741789871617927,0.3621392620300702,0.0011670349800273205,1.7505524700409807,1500,ew_monthly_rebalanced
1.5238736385205207,0.07918005890553914,0.10405922790591716,0.7324008830650112,0.7324008830650112,-0.20753836889305124,0.3815200983213964,0.0,0.0,1500,ew_buy_hold
1.4914874860147027,0.0748028635578013,0.09957131293942711,0.7245820692658357,0.7529201154718883,-0.20763099923517417,0.36026828283514406,0.005593407292792186,8.390110939188279,1500,ew_daily_rebalanced
1.6747337533938784,0.10159041612242214,0.1420188444636648,0.6814134111374816,1.010457586816661,-0.20330001280228507,0.49970688502229293,0.09165010741577227,137.4751611236584,1500,cnn_lstm_cql_thr0.2
0.6862719694085219,-0.04488850796293786,0.18518802417621158,-0.24798047847536792,0.2950733489962964,-0.41456087587478635,-0.10827965342415947,0.19916815643713834,298.7522346557075,1500,cnn_lstm_cql_thr0.1
0.5886014047538625,-0.07147021577360113,0.1714667611223235,-0.43239815980539703,0.32663015495750286,-0.4683957341470655,-0.15258511246637685,0.2574580949260196,386.1871423890294,1500,cnn_lstm_cql_thr0
